sim,period,inter,direc,cycle,type,fuel
0,morning3,Sheldon,SB,23,21,424.2583145102489
0,morning3,Sheldon,SB,23,61,21.43154595979885
0,morning3,Sheldon,SB,23,52,10.727082072527732
0,morning3,Sheldon,SB,23,42,2.670648001107467
0,morning3,Sheldon,SB,24,21,162.6756509858893
0,morning3,Sheldon,SB,24,42,5.332533461070786
0,morning3,Sheldon,SB,24,61,2.9116184452024507
0,morning3,Sheldon,SB,24,52,7.9998472354882555
0,morning3,Sheldon,SB,25,21,530.9398037606796
0,morning3,Sheldon,SB,25,52,108.01594909497902
0,morning3,Sheldon,SB,25,61,85.0438603297692
0,morning3,Sheldon,SB,26,21,519.4725302934486
0,morning3,Sheldon,SB,26,52,57.309426188075115
0,morning3,Sheldon,SB,26,61,54.936408613088474
0,morning3,Sheldon,SB,27,21,339.54059628013914
0,morning3,Sheldon,SB,27,61,25.3870604720786
0,morning3,Sheldon,SB,27,52,71.8145070025214
0,morning3,Sheldon,SB,28,21,595.0646869187638
0,morning3,Sheldon,SB,28,52,7.681719883427838
0,morning3,Sheldon,SB,28,61,57.502088258434625
0,morning3,Sheldon,SB,29,61,37.683235133984056
0,morning3,Sheldon,SB,29,21,499.66268361389587
0,morning3,Sheldon,SB,29,52,54.805607301871035
0,morning3,Sheldon,SB,30,21,126.1167300573203
0,morning3,Sheldon,SB,30,52,6.748848353995216
0,morning3,Sheldon,SB,30,61,47.57329332732032
0,morning3,Sheldon,SB,30,42,13.941250566464952
0,morning3,Sheldon,SB,31,61,22.34421418374844
0,morning3,Sheldon,SB,31,21,459.221642081781
0,morning3,Sheldon,SB,31,52,0.5445926068414266
0,morning3,Sheldon,SB,32,52,38.36794336887294
0,morning3,Sheldon,SB,32,21,585.0915511773976
0,morning3,Sheldon,SB,32,61,9.308190731362341
0,morning3,Sheldon,SB,33,21,295.9472495027144
0,morning3,Sheldon,SB,33,52,5.3979056824800455
0,morning3,Sheldon,SB,34,21,592.2194565188826
0,morning3,Sheldon,SB,34,61,59.938764899048685
0,morning3,Sheldon,SB,35,21,335.36261206783286
0,morning3,Sheldon,SB,35,52,34.90337033573095
0,morning3,Sheldon,SB,35,61,6.7683933401614285
0,morning3,Sheldon,SB,36,21,402.0427678663915
0,morning3,Sheldon,SB,36,52,13.05116702775657
0,morning3,Sheldon,SB,37,21,580.3469967037497
0,morning3,Sheldon,SB,37,52,72.86605597702773
0,morning3,Sheldon,SB,37,42,24.088251051817547
0,morning3,Pinebush,NB,1,21,289.89337487014967
0,morning3,Pinebush,NB,1,52,4.168386701394539
0,morning3,Pinebush,NB,2,52,23.1924174452835
0,morning3,Pinebush,NB,2,21,290.02821278478916
0,morning3,Pinebush,NB,2,42,19.318821946747313
0,morning3,Pinebush,NB,3,21,377.19680294945533
0,morning3,Pinebush,NB,3,61,15.918082803279248
0,morning3,Pinebush,NB,4,21,310.72023420777504
0,morning3,Pinebush,NB,4,52,7.724877057993193
0,morning3,Pinebush,NB,5,21,612.0348014933809
0,morning3,Pinebush,NB,5,52,13.816778524296554
0,morning3,Pinebush,NB,6,21,307.72109796422455
0,morning3,Pinebush,NB,6,52,15.221427381867878
0,morning3,Pinebush,NB,6,61,19.799209590658048
0,morning3,Pinebush,NB,6,42,19.2330207754343
0,morning3,Pinebush,NB,7,21,456.22689529460416
0,morning3,Pinebush,NB,8,21,216.78242724421506
0,morning3,Pinebush,NB,8,52,17.10438303613134
0,morning3,Pinebush,NB,8,61,4.327236195518145
0,morning3,Pinebush,NB,9,21,479.2423900628546
0,morning3,Pinebush,NB,9,61,11.628081561205429
0,morning3,Pinebush,NB,9,52,39.49286368639326
0,morning3,Pinebush,NB,9,42,5.721686575438481
0,morning3,Pinebush,NB,10,52,11.694736641580777
0,morning3,Pinebush,NB,10,21,482.66804654143976
0,morning3,Pinebush,NB,11,61,40.18845627759105
0,morning3,Pinebush,NB,11,21,300.3377375217557
0,morning3,Pinebush,NB,11,52,25.921580864853084
0,morning3,Pinebush,NB,12,52,51.25233441927007
0,morning3,Pinebush,NB,12,21,487.73069004784037
0,morning3,Pinebush,NB,12,61,12.64420604006789
0,morning3,Pinebush,NB,13,21,500.67432470838537
0,morning3,Pinebush,NB,13,52,28.80298400318646
0,morning3,Pinebush,NB,13,42,16.67632641620777
0,morning3,Pinebush,NB,13,61,8.387053906606985
0,morning3,Pinebush,NB,14,21,688.609477917811
0,morning3,Pinebush,NB,14,52,10.363787909808346
0,morning3,Pinebush,NB,14,61,27.195652295014057
0,morning3,Pinebush,NB,15,21,439.7875385937061
0,morning3,Pinebush,NB,15,61,27.957146117665758
0,morning3,Pinebush,NB,16,21,338.38762784990774
0,morning3,Pinebush,NB,16,52,6.547701460921771
0,morning3,Pinebush,NB,16,61,15.712551084061067
0,morning3,Pinebush,NB,17,21,293.0735661498274
0,morning3,Pinebush,NB,17,61,5.597331366564601
0,morning3,Pinebush,NB,18,21,399.62272877576515
0,morning3,Pinebush,NB,18,52,7.403531947265394
0,morning3,Pinebush,NB,18,61,7.7620291920008775
0,morning3,Pinebush,NB,19,21,558.909726733291
0,morning3,Pinebush,NB,19,52,57.07185099848714
0,morning3,Pinebush,NB,19,61,23.347417917799984
0,morning3,Pinebush,NB,19,42,5.8727689608546765
0,morning3,Pinebush,NB,20,61,11.545189470013103
0,morning3,Pinebush,NB,20,21,305.9745822711571
0,morning3,Pinebush,NB,20,52,32.201600603035445
0,morning3,Pinebush,NB,21,21,409.93783597145153
0,morning3,Pinebush,NB,21,52,18.82418818241909
0,morning3,Pinebush,NB,22,52,18.0596664567004
0,morning3,Pinebush,NB,22,21,458.8301706278505
0,morning3,Pinebush,NB,23,21,479.590562962717
0,morning3,Pinebush,NB,23,52,47.54657285748579
0,morning3,Pinebush,NB,23,42,22.467513800613975
0,morning3,Pinebush,NB,24,21,358.9722623947888
0,morning3,Pinebush,NB,24,52,8.16461588869199
0,morning3,Pinebush,NB,25,21,337.40410939189195
0,morning3,Pinebush,NB,25,52,4.036134469745207
0,morning3,Pinebush,NB,26,21,443.6608295277411
0,morning3,Pinebush,SB,1,21,126.43085907965603
0,morning3,Pinebush,SB,1,52,4.628294990289751
0,morning3,Pinebush,SB,1,61,4.987128014354907
0,morning3,Pinebush,SB,2,21,184.77336781444873
0,morning3,Pinebush,SB,2,61,33.499602488740564
0,morning3,Pinebush,SB,3,21,209.46582165951503
0,morning3,Pinebush,SB,3,61,4.979392750940276
0,morning3,Pinebush,SB,3,52,23.231487410114333
0,morning3,Pinebush,SB,4,21,246.87822647859878
0,morning3,Pinebush,SB,4,61,7.932183890126608
0,morning3,Pinebush,SB,5,21,233.7273612055164
0,morning3,Pinebush,SB,5,52,18.691448453427967
0,morning3,Pinebush,SB,6,42,4.509697012827949
0,morning3,Pinebush,SB,6,21,171.56814161802617
0,morning3,Pinebush,SB,6,52,64.68761854639529
0,morning3,Pinebush,SB,6,61,22.235644525286727
0,morning3,Pinebush,SB,7,21,66.56919408366421
0,morning3,Pinebush,SB,7,52,6.234875304345697
0,morning3,Pinebush,SB,7,61,3.4594882109182956
0,morning3,Pinebush,SB,8,21,28.329991131824094
0,morning3,Pinebush,SB,9,21,204.42180922790945
0,morning3,Pinebush,SB,9,61,11.762010378519413
0,morning3,Pinebush,SB,9,52,22.074562776056123
0,morning3,Pinebush,SB,10,21,220.8623958022604
0,morning3,Pinebush,SB,10,61,8.013400234658878
0,morning3,Pinebush,SB,10,52,9.360036497626615
0,morning3,Pinebush,SB,11,21,222.1193974012986
0,morning3,Pinebush,SB,11,52,17.570836699171245
0,morning3,Pinebush,SB,11,61,25.60219733981665
0,morning3,Pinebush,SB,12,61,1.3838819256105293
0,morning3,Pinebush,SB,12,21,227.16874504066843
0,morning3,Pinebush,SB,13,21,320.5388159379831
0,morning3,Pinebush,SB,13,61,53.68451733989166
0,morning3,Pinebush,SB,13,52,36.77637928847155
0,morning3,Pinebush,SB,14,21,98.96906381163316
0,morning3,Pinebush,SB,14,61,13.68611164544579
0,morning3,Pinebush,SB,14,52,3.2650230796630395
0,morning3,Pinebush,SB,15,61,25.286679706425573
0,morning3,Pinebush,SB,15,21,160.5403731556658
0,morning3,Pinebush,SB,15,52,17.313618989582316
0,morning3,Pinebush,SB,16,61,24.143903453680846
0,morning3,Pinebush,SB,16,21,183.3300404810693
0,morning3,Pinebush,SB,16,52,9.523482017523397
0,morning3,Pinebush,SB,16,42,20.04865589306272
0,morning3,Pinebush,SB,17,21,167.33285593555715
0,morning3,Pinebush,SB,17,52,44.32914512310502
0,morning3,Pinebush,SB,17,61,37.88497879521539
0,morning3,Pinebush,SB,18,21,116.7188505393071
0,morning3,Pinebush,SB,18,61,38.27357596895862
0,morning3,Pinebush,SB,19,21,59.18265724275525
0,morning3,Pinebush,SB,19,61,4.206444802852179
0,morning3,Pinebush,SB,19,52,1.1357803360020449
0,morning3,Pinebush,SB,20,21,54.73772616147799
0,morning3,Pinebush,SB,20,61,6.781815632278311
0,morning3,Pinebush,SB,21,21,302.7341317150094
0,morning3,Pinebush,SB,21,61,34.645781789268554
0,morning3,Pinebush,SB,21,52,13.547241453339213
0,morning3,Pinebush,SB,22,21,78.30004214128563
0,morning3,Pinebush,SB,23,21,97.75447200461286
0,morning3,Pinebush,SB,23,61,9.814914344602121
0,morning3,Pinebush,SB,24,21,73.93255975831306
0,morning3,Pinebush,SB,24,52,4.7928556527765735
0,morning3,Pinebush,SB,25,21,21.337364104725467
0,morning3,Pinebush,SB,26,21,145.72151841045368
0,morning3,Pinebush,SB,26,42,4.648099640252701
0,morning3,Pinebush,SB,26,52,14.752079817290962
0,morning3,Hwy401,NB,1,42,8.799015394018948
0,morning3,Hwy401,NB,1,61,13.692341817018672
0,morning3,Hwy401,NB,1,21,522.2177217065383
0,morning3,Hwy401,NB,1,52,30.121960874763225
0,morning3,Hwy401,NB,2,21,296.74214607810404
0,morning3,Hwy401,NB,2,52,5.724055539481323
0,morning3,Hwy401,NB,2,61,28.315510086091606
0,morning3,Hwy401,NB,3,52,15.837430634352707
0,morning3,Hwy401,NB,3,21,439.94344514258586
0,morning3,Hwy401,NB,3,61,6.178578871966372
0,morning3,Hwy401,NB,3,42,27.230719330592137
0,morning3,Hwy401,NB,4,21,193.1452110979662
0,morning3,Hwy401,NB,4,52,4.765730617799422
0,morning3,Hwy401,NB,5,21,220.418309260234
0,morning3,Hwy401,NB,5,61,14.471824807190115
0,morning3,Hwy401,NB,6,21,291.3774627172416
0,morning3,Hwy401,NB,6,52,1.4037623384212576
0,morning3,Hwy401,NB,7,21,248.26040945342524
0,morning3,Hwy401,NB,7,52,8.844218444911329
0,morning3,Hwy401,NB,8,21,241.05468428822428
0,morning3,Hwy401,NB,8,52,2.6343040847107853
0,morning3,Hwy401,NB,9,21,265.0295286713956
0,morning3,Hwy401,NB,10,21,383.8228735269269
0,morning3,Hwy401,NB,10,52,26.234140202628822
0,morning3,Hwy401,NB,10,61,9.776362777718948
0,morning3,Hwy401,NB,11,21,335.59932286281634
0,morning3,Hwy401,NB,11,52,11.64220845726822
0,morning3,Hwy401,NB,11,61,28.9596945781092
0,morning3,Hwy401,NB,11,42,11.785437504211675
0,morning3,Hwy401,NB,12,21,697.1790753846127
0,morning3,Hwy401,NB,13,21,258.01113383638
0,morning3,Hwy401,NB,13,52,7.339734999469739
0,morning3,Hwy401,NB,13,61,24.10279299122534
0,morning3,Hwy401,NB,14,21,484.6322362072231
0,morning3,Hwy401,NB,14,61,28.487261201893567
0,morning3,Hwy401,NB,14,42,5.759806220164154
0,morning3,Hwy401,NB,14,52,14.855862716120631
0,morning3,Hwy401,NB,15,52,27.28883503895767
0,morning3,Hwy401,NB,15,21,251.6025795929561
0,morning3,Hwy401,NB,15,61,46.657735516462274
0,morning3,Hwy401,NB,16,21,244.75914178951157
0,morning3,Hwy401,NB,16,61,13.815579528493437
0,morning3,Hwy401,NB,16,52,17.56446842916256
0,morning3,Hwy401,NB,16,42,19.381238232877344
0,morning3,Hwy401,NB,17,21,290.42102815709046
0,morning3,Hwy401,NB,17,61,13.96110001729689
0,morning3,Hwy401,NB,17,42,19.33320800738608
0,morning3,Hwy401,NB,18,52,11.60159265103602
0,morning3,Hwy401,NB,18,21,266.6818420889352
0,morning3,Hwy401,NB,18,42,2.9193833990737352
0,morning3,Hwy401,NB,19,21,442.5261350503044
0,morning3,Hwy401,NB,19,52,31.235864918293395
0,morning3,Hwy401,NB,19,61,25.783278124404543
0,morning3,Hwy401,NB,20,61,33.74094558317094
0,morning3,Hwy401,NB,20,21,181.8168140864061
0,morning3,Hwy401,NB,20,52,4.296651384450116
0,morning3,Hwy401,NB,21,21,533.0933104713098
0,morning3,Hwy401,NB,21,52,23.68623917723237
0,morning3,Hwy401,NB,22,52,41.236723452370214
0,morning3,Hwy401,NB,22,21,366.8527660343338
0,morning3,Hwy401,NB,23,21,213.04480521980048
0,morning3,Hwy401,NB,23,52,14.41311791928485
0,morning3,Hwy401,NB,24,21,176.31553054701718
0,morning3,Hwy401,NB,24,52,30.961495417859098
0,morning3,Hwy401,NB,24,42,14.27754771417256
0,morning3,Hwy401,NB,25,21,843.3809489869298
0,morning3,Hwy401,NB,25,42,12.039651005093507
0,morning3,Hwy401,NB,25,52,7.845767302526504
0,morning3,Hwy401,NB,25,61,14.92958395214129
0,morning3,Hwy401,NB,26,21,338.0411154115644
0,morning3,Hwy401,NB,26,52,21.669705815331753
0,morning3,Hwy401,NB,26,61,44.914522466588984
0,morning3,Hwy401,NB,27,21,923.4891278838882
0,morning3,Hwy401,NB,27,61,82.9996115774544
0,morning3,Hwy401,NB,27,52,21.22013308174731
0,morning3,Hwy401,NB,28,61,34.14163131407576
0,morning3,Hwy401,NB,28,21,502.2884975235479
0,morning3,Hwy401,NB,28,52,39.77508973684831
0,morning3,Hwy401,NB,28,42,15.208527732245727
0,morning3,Hwy401,NB,29,21,343.86284903747793
0,morning3,Hwy401,NB,29,52,23.207017336499515
0,morning3,Hwy401,NB,29,61,14.359748129612912
0,morning3,Hwy401,NB,29,42,7.279414008783757
0,morning3,Hwy401,NB,30,21,352.1017089160211
0,morning3,Hwy401,NB,30,61,27.989745310175074
0,morning3,Hwy401,NB,31,21,192.57085544946386
0,morning3,Hwy401,NB,31,61,5.593012905219555
0,morning3,Hwy401,NB,32,21,642.0066067208007
0,morning3,Hwy401,NB,32,61,22.515243543813188
0,morning3,Hwy401,NB,32,52,19.26885687615308
0,morning3,Hwy401,NB,33,21,257.83553412501664
0,morning3,Hwy401,NB,33,52,15.17370600591979
0,morning3,Hwy401,NB,33,61,3.9922435610226668
0,morning3,Hwy401,NB,34,21,469.59635338721773
0,morning3,Hwy401,NB,34,52,22.77932113119445
0,morning3,Hwy401,NB,34,61,5.230590527602276
0,morning3,Hwy401,NB,35,21,256.9152332664761
0,morning3,Hwy401,NB,35,42,14.22451309699741
0,morning3,Hwy401,NB,35,61,20.709759145377244
0,morning3,Hwy401,NB,36,61,35.991080555999496
0,morning3,Hwy401,NB,36,21,484.3057731347742
0,morning3,Hwy401,NB,36,52,49.986103721207286
0,morning3,Hwy401,NB,37,21,252.90110257551663
0,morning3,Hwy401,NB,37,52,94.08105710944952
0,morning3,Hwy401,NB,38,21,375.57911435103927
0,morning3,Hwy401,NB,38,52,10.3586939804857
0,morning3,Hwy401,NB,38,42,16.78825593340688
0,morning3,Hwy401,NB,39,21,280.9511898646676
0,morning3,Hwy401,NB,40,52,25.88516276119785
0,morning3,Hwy401,NB,40,21,291.60106473306666
0,morning3,Hwy401,NB,41,21,682.2109812898243
0,morning3,Hwy401,NB,41,52,43.83253012545654
0,morning3,Hwy401,NB,41,61,16.437770036274603
0,morning3,Hwy401,NB,41,42,13.817271392516151
0,morning3,Hwy401,NB,42,21,239.77179266153254
0,morning3,Hwy401,NB,42,52,27.1413561036299
0,morning3,Hwy401,NB,42,42,17.683369863252583
0,morning3,Hwy401,NB,43,21,833.6779069876486
0,morning3,Hwy401,NB,43,52,22.169898650512923
0,morning3,Hwy401,NB,44,21,227.98560335246302
0,morning3,Hwy401,NB,44,52,6.14276231883627
0,morning3,Hwy401,NB,45,21,451.31942060213333
0,morning3,Hwy401,NB,46,21,371.8963059776314
0,morning3,Hwy401,NB,46,52,12.141956494885317
0,morning3,Hwy401,NB,47,21,369.1524289495489
0,morning3,Hwy401,NB,47,52,4.53710360189856
0,afternoon1,Dunbar,SB,1,21,446.9651922634658
0,afternoon1,Dunbar,SB,1,52,11.925845067695724
0,afternoon1,Dunbar,SB,2,21,693.8870978041002
0,afternoon1,Dunbar,SB,2,52,51.09586831570736
0,afternoon1,Dunbar,SB,2,42,25.547580406792743
0,afternoon1,Dunbar,SB,3,21,343.97150925100027
0,afternoon1,Dunbar,SB,3,61,2.3309189065436087
0,afternoon1,Dunbar,SB,4,21,650.1370254306698
0,afternoon1,Dunbar,SB,4,42,6.710403092360533
0,afternoon1,Dunbar,SB,4,61,24.421571171016137
0,afternoon1,Dunbar,SB,5,21,658.9867166186083
0,afternoon1,Dunbar,SB,5,42,18.240812212472395
0,afternoon1,Dunbar,SB,5,52,26.578173467101163
0,afternoon1,Dunbar,SB,6,21,349.2400111309867
0,afternoon1,Dunbar,SB,6,52,26.07563831320799
0,afternoon1,Dunbar,SB,7,21,546.9232128441452
0,afternoon1,Dunbar,SB,7,61,11.571436327291972
0,afternoon1,Dunbar,SB,8,21,707.8285367239608
0,afternoon1,Dunbar,SB,8,61,48.91592507326245
0,afternoon1,Dunbar,SB,8,52,19.22042682202827
0,afternoon1,Dunbar,SB,9,21,637.00232896443
0,afternoon1,Dunbar,SB,10,21,475.47202528577606
0,afternoon1,Dunbar,SB,11,61,7.391790489819667
0,afternoon1,Dunbar,SB,11,21,770.1071469781198
0,afternoon1,Dunbar,SB,12,21,428.5581272452044
0,afternoon1,Dunbar,SB,12,42,18.53515301601399
0,afternoon1,Dunbar,SB,12,61,1.9281473377126623
0,afternoon1,Dunbar,SB,13,52,25.933101131733657
0,afternoon1,Dunbar,SB,13,21,683.4714201943902
0,afternoon1,Dunbar,SB,13,61,41.51143667970194
0,afternoon1,Dunbar,SB,14,21,334.52843540710796
0,afternoon1,Dunbar,SB,14,52,19.080845920014323
0,afternoon1,Dunbar,SB,14,61,15.92079268532927
0,afternoon1,Dunbar,SB,15,21,615.4971039023902
0,afternoon1,Dunbar,SB,15,52,19.076111220988853
0,afternoon1,Dunbar,SB,15,61,26.54163734934682
0,afternoon1,Dunbar,SB,16,21,1006.8749779516764
0,afternoon1,Dunbar,SB,16,61,6.9180509687724765
0,afternoon1,Dunbar,SB,16,52,27.845599355144202
0,afternoon1,Dunbar,SB,17,21,606.8413281364752
0,afternoon1,Dunbar,SB,17,52,32.51623932469202
0,afternoon1,Dunbar,SB,17,61,26.47349310813249
0,afternoon1,Dunbar,SB,18,21,442.7549164595777
0,afternoon1,Dunbar,SB,18,52,3.961857866965393
0,afternoon1,Dunbar,SB,18,61,20.15424503224217
0,afternoon1,Dunbar,SB,19,21,969.4815380492438
0,afternoon1,Dunbar,SB,19,61,27.995510361543353
0,afternoon1,Dunbar,SB,19,52,18.732580191882015
0,afternoon1,Dunbar,SB,20,21,915.4228102459855
0,afternoon1,Dunbar,SB,20,52,26.094827343224615
0,afternoon1,Dunbar,SB,21,21,513.8272656713132
0,afternoon1,Dunbar,SB,21,52,18.7434240599658
0,afternoon1,Dunbar,SB,22,21,521.3353761106491
0,afternoon1,Dunbar,SB,22,61,9.048596205315654
0,afternoon1,Dunbar,SB,23,21,695.5262530047885
0,afternoon1,Dunbar,SB,23,52,22.987690782518246
0,afternoon1,Dunbar,SB,23,61,6.257187141804965
0,afternoon1,Dunbar,SB,24,21,893.5898869644867
0,afternoon1,Dunbar,SB,24,61,5.663560720262964
0,afternoon1,Dunbar,SB,24,52,5.655810602735288
0,afternoon1,Dunbar,SB,25,21,732.1486572176348
0,afternoon1,Dunbar,SB,25,42,24.3282402272301
0,afternoon1,Dunbar,SB,25,61,26.203656605953917
0,afternoon1,Dunbar,SB,26,52,10.035317888415273
0,afternoon1,Dunbar,SB,26,21,748.528183652047
0,afternoon1,Dunbar,SB,26,61,21.76830018482171
0,afternoon1,Dunbar,SB,26,42,12.771987452181566
0,afternoon1,Dunbar,SB,27,21,721.9179177373137
0,afternoon1,Dunbar,SB,27,61,4.711738523686408
0,afternoon1,Dunbar,SB,27,52,45.65949202259555
0,afternoon1,Dunbar,SB,28,21,740.5921357998718
0,afternoon1,Dunbar,SB,28,61,7.041199378757386
0,afternoon1,Dunbar,SB,29,21,583.3720537428832
0,afternoon1,Dunbar,SB,30,52,39.67609930243623
0,afternoon1,Dunbar,SB,30,21,721.1713517542553
0,afternoon1,Bishop,NB,1,21,236.03799121460654
0,afternoon1,Bishop,NB,2,21,771.1803563485795
0,afternoon1,Bishop,NB,3,21,698.124440123395
0,afternoon1,Bishop,NB,3,42,20.02430305032041
0,afternoon1,Bishop,NB,3,52,15.019248688888885
0,afternoon1,Bishop,NB,4,21,261.6476844301322
0,afternoon1,Bishop,NB,4,42,20.166277344159045
0,afternoon1,Bishop,NB,4,52,5.868542987561998
0,afternoon1,Bishop,NB,5,42,6.781962545182056
0,afternoon1,Bishop,NB,5,21,425.0063573128409
0,afternoon1,Bishop,NB,6,42,6.984853139353142
0,afternoon1,Bishop,NB,6,21,753.2301573966178
0,afternoon1,Bishop,NB,6,52,48.35894020580588
0,afternoon1,Bishop,NB,7,21,539.1669125418329
0,afternoon1,Bishop,NB,7,52,15.428705623653926
0,afternoon1,Bishop,NB,7,42,6.52589626269831
0,afternoon1,Bishop,NB,8,21,271.2198170761465
0,afternoon1,Bishop,NB,8,52,14.49179391238401
0,afternoon1,Bishop,NB,8,42,7.70274856846204
0,afternoon1,Bishop,NB,9,21,385.6458668225799
0,afternoon1,Bishop,NB,9,52,53.689951542887236
0,afternoon1,Bishop,NB,9,42,27.859748546980526
0,afternoon1,Bishop,NB,9,61,9.379778635550931
0,afternoon1,Bishop,NB,10,21,502.8571082370939
0,afternoon1,Bishop,NB,10,42,21.477057718433482
0,afternoon1,Bishop,NB,10,52,109.38696856639531
0,afternoon1,Bishop,NB,11,21,418.1835435897517
0,afternoon1,Bishop,NB,12,21,402.4520460256532
0,afternoon1,Bishop,NB,12,42,10.885229475591817
0,afternoon1,Bishop,NB,13,21,489.55242914979834
0,afternoon1,Bishop,NB,13,42,12.173193980720987
0,afternoon1,Bishop,NB,13,52,23.592840841870878
0,afternoon1,Bishop,NB,13,61,13.87796473004384
0,afternoon1,Bishop,NB,14,21,709.4517699911282
0,afternoon1,Bishop,NB,14,52,4.28308450221893
0,afternoon1,Bishop,NB,15,21,423.05809135671603
0,afternoon1,Bishop,NB,16,21,272.93841826972067
0,afternoon1,Bishop,NB,17,21,433.901467230756
0,afternoon1,Bishop,NB,17,52,31.99834629689418
0,afternoon1,Bishop,NB,18,21,412.529898162938
0,afternoon1,Bishop,NB,18,52,22.603505993616306
0,afternoon1,Bishop,NB,19,21,531.3451221782468
0,afternoon1,Bishop,NB,20,21,584.1464303349492
0,afternoon1,Bishop,NB,20,42,2.7742863820997252
0,afternoon1,Bishop,NB,21,21,478.6765977088783
0,afternoon1,Bishop,NB,21,52,17.15607718112607
0,afternoon1,Bishop,NB,21,42,6.045877815038079
0,afternoon1,Bishop,NB,21,61,10.702062210901321
0,afternoon1,Bishop,NB,22,21,392.9979949449217
0,afternoon1,Bishop,NB,22,52,5.069269045616674
0,afternoon1,Bishop,NB,23,21,376.76550565672443
0,afternoon1,Bishop,NB,24,21,620.6446873257889
0,afternoon1,Bishop,NB,24,61,24.67606543164073
0,afternoon1,Bishop,NB,25,21,767.8007647245048
0,afternoon1,Bishop,NB,25,61,17.141422515124503
0,afternoon1,Bishop,NB,26,21,446.54117051938215
0,afternoon1,Bishop,NB,26,61,29.378771528553358
0,afternoon1,Bishop,NB,26,42,24.7076481234576
0,afternoon1,Bishop,NB,27,42,4.157623864490886
0,afternoon1,Bishop,NB,27,21,363.0025426996102
0,afternoon1,Bishop,NB,27,61,23.301152219352513
0,afternoon1,Bishop,NB,27,52,8.928762696745384
0,afternoon1,Bishop,NB,28,21,312.867408097303
0,afternoon1,Bishop,NB,28,52,10.034381462553874
0,afternoon1,Bishop,NB,28,42,19.862374472427657
0,afternoon1,Bishop,NB,29,42,12.73746044421615
0,afternoon1,Bishop,NB,29,21,400.4204993632328
0,afternoon1,Bishop,NB,29,52,19.213463794607083
0,afternoon1,Bishop,NB,29,61,11.513670974588617
0,afternoon1,Bishop,NB,30,42,4.181386799243153
0,afternoon1,Bishop,NB,30,21,527.414188973453
0,afternoon1,Bishop,NB,30,52,18.524278951347736
0,afternoon1,Bishop,NB,30,61,37.15417742303902
0,afternoon1,Bishop,NB,31,21,874.0811011326034
0,afternoon1,Bishop,NB,31,52,23.15088085486847
0,afternoon1,Bishop,NB,32,21,322.22347671867067
0,afternoon1,Bishop,NB,32,52,13.516895995873593
0,afternoon1,Bishop,NB,32,61,6.765083863073013
0,afternoon1,Bishop,NB,33,21,231.81102441549444
0,afternoon1,Bishop,NB,33,52,5.03432700796763
0,afternoon1,Bishop,NB,34,21,457.5843597115164
0,afternoon1,Bishop,NB,34,42,26.19559835391095
0,afternoon1,Bishop,NB,34,52,16.117649179007124
0,afternoon1,Bishop,NB,35,21,813.1066296829347
0,afternoon1,Bishop,NB,35,52,41.061775313324624
0,afternoon1,Bishop,NB,36,21,273.3348715558939
0,afternoon1,Bishop,NB,36,52,17.962825075279927
0,afternoon1,Bishop,NB,37,21,282.91704197400065
0,afternoon1,Bishop,NB,37,52,7.318380923185944
0,afternoon1,Bishop,NB,38,21,435.69623828338865
0,afternoon1,Bishop,NB,38,52,5.565812945347154
0,afternoon1,Bishop,NB,38,61,19.038433220248173
0,afternoon1,Bishop,NB,39,21,365.41850118575195
0,afternoon1,Bishop,NB,39,52,12.620292422859444
0,afternoon1,Bishop,SB,1,21,753.8911899224544
0,afternoon1,Bishop,SB,1,52,96.52466320600008
0,afternoon1,Bishop,SB,2,21,1006.8832549622811
0,afternoon1,Bishop,SB,2,52,35.45073967803824
0,afternoon1,Bishop,SB,3,21,282.8694366342754
0,afternoon1,Bishop,SB,3,52,10.282951808854314
0,afternoon1,Bishop,SB,3,42,13.538443125621615
0,afternoon1,Bishop,SB,4,21,1083.1759764353108
0,afternoon1,Bishop,SB,4,61,54.19215362003815
0,afternoon1,Bishop,SB,5,21,651.969574689253
0,afternoon1,Bishop,SB,5,61,34.35114667622977
0,afternoon1,Bishop,SB,6,21,780.8893812928038
0,afternoon1,Bishop,SB,6,61,27.47561313939985
0,afternoon1,Bishop,SB,6,42,25.973018668783308
0,afternoon1,Bishop,SB,6,52,21.873380882494416
0,afternoon1,Bishop,SB,7,21,843.9483415733604
0,afternoon1,Bishop,SB,7,42,5.1097778001822745
0,afternoon1,Bishop,SB,7,61,5.655476212644035
0,afternoon1,Bishop,SB,7,52,6.1077488439574665
0,afternoon1,Bishop,SB,8,21,438.6491512840327
0,afternoon1,Bishop,SB,9,21,852.9959706943066
0,afternoon1,Bishop,SB,9,52,24.905319386941283
0,afternoon1,Bishop,SB,9,61,32.951221195448966
0,afternoon1,Bishop,SB,10,21,320.3908015830304
0,afternoon1,Bishop,SB,10,61,18.233857325825
0,afternoon1,Bishop,SB,11,21,797.9364537912779
0,afternoon1,Bishop,SB,11,61,38.62472798053897
0,afternoon1,Bishop,SB,11,52,27.487401274903874
0,afternoon1,Bishop,SB,12,21,1022.0778114619101
0,afternoon1,Bishop,SB,13,21,487.2181040220212
0,afternoon1,Bishop,SB,14,21,406.23402711435716
0,afternoon1,Bishop,SB,15,21,709.7602329397748
0,afternoon1,Bishop,SB,15,61,36.07975406253322
0,afternoon1,Bishop,SB,16,21,832.476831830606
